,title,release_date,genres,mpaa,budget_cost,total_gross,runtime
3316,Ophelia,"Jun 28, 2019","['Drama', 'History', 'Romance', 'Thriller', 'War']",PG-13,,"{'domestic_gross': 50722, 'worldwide_gross': 229405}",1 hr 54 min
3317,Clinton Road,"Jun 14, 2019",['Horror'],,,"{'domestic_gross': 50400, 'worldwide_gross': 50400}",1 hr 17 min
3318,"Love, Antosha","Aug 2, 2019","['Biography', 'Documentary', 'Music']",R,,"{'domestic_gross': 50168, 'worldwide_gross': 62900}",1 hr 32 min
3319,Free Trip to Egypt,"May 31, 2019","['Adventure', 'Comedy', 'Documentary', 'Drama']",Not Rated,,"{'domestic_gross': 49693, 'worldwide_gross': 49693}",1 hr 38 min
3320,The Bounty Killer,"Jan 25, 2019","['Action', 'Western']",,,"{'domestic_gross': 48815, 'worldwide_gross': 48815}",1 hr 27 min
3321,The Final Wish,"Jan 24, 2019",['Horror'],,,"{'domestic_gross': 25183, 'worldwide_gross': 95215}",1 hr 35 min
3322,The Queen,"Jun 28, 2019",['Documentary'],,,"{'domestic_gross': 47818, 'worldwide_gross': 47818}",1 hr 8 min
3323,Becoming Astrid,"Nov 23, 2018","['Biography', 'Drama']",,,"{'domestic_gross': 120486, 'worldwide_gross': 938766}",2 hr 3 min
3324,Under the Silver Lake,"Apr 19, 2019","['Crime', 'Drama', 'Mystery', 'Thriller']",R,,"{'domestic_gross': 46083, 'worldwide_gross': 2053469}",2 hr 19 min
3325,Sympathy for the Devil,"Nov 29, 2019",['War'],,,"{'domestic_gross': 51150, 'worldwide_gross': 114301}",1 hr 40 min
3326,¡He matado a mi marido!,"Mar 1, 2019","['Comedy', 'Crime', 'Romance']",,,"{'domestic_gross': 45777, 'worldwide_gross': 68017}",1 hr 48 min
3327,High on the Hog,"Apr 19, 2019","['Action', 'Crime', 'Drama', 'Thriller']",,,"{'domestic_gross': 45696, 'worldwide_gross': 45696}",1 hr 25 min
3328,The Proposal,"May 24, 2019",['Documentary'],,,"{'domestic_gross': 45149, 'worldwide_gross': 45149}",1 hr 26 min
3329,What Is Democracy?,"Jan 16, 2019",['Documentary'],,,"{'domestic_gross': 44536, 'worldwide_gross': 44536}",1 hr 47 min
3330,Maze,"Mar 22, 2019","['Crime', 'Drama', 'History', 'Mystery', 'Thriller']",,,"{'domestic_gross': 44381, 'worldwide_gross': 44381}",1 hr 32 min
3331,American Dharma,"Nov 1, 2019","['Biography', 'Documentary']",R,,"{'domestic_gross': 51891, 'worldwide_gross': 51891}",1 hr 35 min
3332,Carmine Street Guitars,"Apr 24, 2019","['Documentary', 'Music']",,,"{'domestic_gross': 44253, 'worldwide_gross': 44253}",1 hr 20 min
3333,The Star,"Dec 7, 2019","['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",PG,"$20,000,000","{'domestic_gross': 43510, 'worldwide_gross': 21502695}",1 hr 26 min
3334,Fagara,"Sep 13, 2019","['Comedy', 'Drama']",,,"{'domestic_gross': 43417, 'worldwide_gross': 1265949}",1 hr 58 min
3335,Immortal Hero,"Oct 18, 2019",['Drama'],PG,,"{'domestic_gross': 43007, 'worldwide_gross': 6180032}",1 hr 58 min
3336,Vita & Virginia,"Aug 23, 2019","['Biography', 'Drama', 'Romance']",,,"{'domestic_gross': 42741, 'worldwide_gross': 793439}",1 hr 50 min
3337,For Sama,"Jul 26, 2019","['Documentary', 'War']",,,"{'domestic_gross': 43796, 'worldwide_gross': 1396596}",1 hr 40 min
3338,Midnight Traveler,"Sep 18, 2019","['Documentary', 'War']",,,"{'domestic_gross': 41265, 'worldwide_gross': 50336}",1 hr 28 min
3339,Clemency,"Dec 27, 2019",['Drama'],R,,"{'domestic_gross': 364716, 'worldwide_gross': 364716}",1 hr 52 min
3340,Charlie Says,"May 10, 2019","['Biography', 'Crime', 'Drama']",R,,"{'domestic_gross': 40685, 'worldwide_gross': 98240}",1 hr 50 min
3341,Slut in a Good Way,"Mar 28, 2019",['Comedy'],R,,"{'domestic_gross': 40513, 'worldwide_gross': 44240}",1 hr 29 min
3342,Aniara,"May 17, 2019","['Drama', 'Sci-Fi']",R,,"{'domestic_gross': 40124, 'worldwide_gross': 40124}",1 hr 46 min
3343,Zilla and Zoe,"May 17, 2019",['Comedy'],,,"{'domestic_gross': 39003, 'worldwide_gross': 39003}",1 hr 44 min
3344,Shed of the Dead,"May 17, 2019","['Comedy', 'Horror']",,,"{'domestic_gross': 38901, 'worldwide_gross': 38901}",1 hr 22 min
3345,The Raft,"Jun 7, 2019",['Documentary'],,,"{'domestic_gross': 39678, 'worldwide_gross': 47269}",1 hr 37 min
3346,The Cave,"Oct 18, 2019","['Documentary', 'War']",PG-13,,"{'domestic_gross': 62625, 'worldwide_gross': 258921}",1 hr 47 min
3347,Batman Forever,"May 12, 2019","['Action', 'Adventure']",PG-13,"$100,000,000","{'domestic_gross': 38014, 'worldwide_gross': 38387}",2 hr 1 min
3348,Union,"Aug 2, 2019","['Drama', 'History', 'War']",,,"{'domestic_gross': 41656, 'worldwide_gross': 41656}",2 hr 15 min
3349,The Quiet One,"Jun 21, 2019","['Documentary', 'Music']",,,"{'domestic_gross': 37010, 'worldwide_gross': 37010}",1 hr 38 min
3350,The Death of Dick Long,"Sep 27, 2019","['Comedy', 'Crime', 'Drama']",R,,"{'domestic_gross': 36856, 'worldwide_gross': 36856}",1 hr 40 min
3351,The Sower,"Mar 1, 2019","['Drama', 'Romance']",,,"{'domestic_gross': 36233, 'worldwide_gross': 433112}",1 hr 38 min
3352,Buñuel in the Labyrinth of the Turtles,"Aug 16, 2019","['Animation', 'Biography', 'Drama', 'History']",,,"{'domestic_gross': 36205, 'worldwide_gross': 185675}",1 hr 20 min
3353,Yardie,"Mar 15, 2019","['Crime', 'Drama']",,,"{'domestic_gross': 36012, 'worldwide_gross': 1551163}",1 hr 41 min
3354,Britt-Marie Was Here,"Sep 20, 2019","['Comedy', 'Drama', 'Sport']",,,"{'domestic_gross': 36549, 'worldwide_gross': 168862}",1 hr 37 min
3355,Loro,"Sep 20, 2019","['Biography', 'Drama']",,,"{'domestic_gross': 35613, 'worldwide_gross': 35613}",2 hr 31 min
3356,White Snake,"Nov 15, 2019","['Action', 'Adventure', 'Animation', 'Fantasy', 'Romance']",,,"{'domestic_gross': 34730, 'worldwide_gross': 61631776}",1 hr 39 min
3357,Love Live! Sunshine!! The School Idol Movie: Over The Rainbow,"Aug 5, 2019","['Animation', 'Music']",,,"{'domestic_gross': 34135, 'worldwide_gross': 7733048}",1 hr 40 min
3358,The Wild Pear Tree,"Jan 30, 2019",['Drama'],,,"{'domestic_gross': 34014, 'worldwide_gross': 1696258}",3 hr 8 min
3359,Killer Unicorn,"Jun 14, 2019",['Horror'],,,"{'domestic_gross': 33901, 'worldwide_gross': 33901}",1 hr 14 min
3360,Moonlight Sonata: Deafness in Three Movements,"Sep 13, 2019",['Documentary'],,,"{'domestic_gross': 33823, 'worldwide_gross': 33823}",1 hr 30 min
3361,An Elephant Sitting Still,"Mar 8, 2019",['Drama'],,,"{'domestic_gross': 32556, 'worldwide_gross': 39599}",3 hr 50 min
3362,Knife + Heart,"Mar 15, 2019","['Drama', 'Horror', 'Mystery', 'Romance', 'Thriller']",,,"{'domestic_gross': 32516, 'worldwide_gross': 341847}",1 hr 42 min
3363,An Acceptable Loss,"Jan 18, 2019","['Drama', 'Thriller']",R,,"{'domestic_gross': 32427, 'worldwide_gross': 32427}",1 hr 42 min
3364,10E,"Sep 27, 2019",['Comedy'],,,"{'domestic_gross': 32413, 'worldwide_gross': 32413}",1 hr 34 min
3365,Ága,"Sep 4, 2019",['Drama'],,,"{'domestic_gross': 35178, 'worldwide_gross': 35178}",1 hr 36 min
3366,Desolation Center,"Sep 13, 2019",['Documentary'],,,"{'domestic_gross': 32016, 'worldwide_gross': 32016}",1 hr 33 min
3367,Gift,"Oct 11, 2019",['Documentary'],,,"{'domestic_gross': 31588, 'worldwide_gross': 31588}",1 hr 30 min
3368,Buddy,"Mar 20, 2019",['Documentary'],,,"{'domestic_gross': 31203, 'worldwide_gross': 31203}",1 hr 26 min
3369,Horn from the Heart: The Paul Butterfield Story,"Oct 17, 2018","['Biography', 'Documentary', 'Music']",,,"{'domestic_gross': 58597, 'worldwide_gross': 58597}",1 hr 35 min
3370,Pasolini,"May 10, 2019","['Biography', 'Drama']",,,"{'domestic_gross': 30757, 'worldwide_gross': 30757}",1 hr 24 min
3371,Space Station 3D,"Apr 19, 2002",['Documentary'],,,"{'domestic_gross': 93383953, 'worldwide_gross': 128363881}",47 min
3372,Sorry Angel,"Feb 15, 2019","['Drama', 'Romance']",,,"{'domestic_gross': 30628, 'worldwide_gross': 1636273}",2 hr 12 min
3373,Los Reyes,"Aug 16, 2019",['Documentary'],,,"{'domestic_gross': 30418, 'worldwide_gross': 30418}",1 hr 18 min
3374,The Nun,"Jan 4, 2019",['Drama'],,,"{'domestic_gross': 30245, 'worldwide_gross': 32659}",2 hr 20 min
3375,Deep Sea,"Mar 3, 2006","['Documentary', 'Short']",G,,"{'domestic_gross': 46412757, 'worldwide_gross': 98230905}",41 min
3376,Lionel Richie at Glastonbury,"Nov 19, 2019",['Music'],,,"{'domestic_gross': 30123, 'worldwide_gross': 30123}",1 hr 40 min
3377,The Ground Beneath My Feet,"Jul 26, 2019",['Drama'],,,"{'domestic_gross': 29251, 'worldwide_gross': 29251}",1 hr 48 min
3378,Vault,"Jun 7, 2019","['Action', 'Crime', 'Drama', 'History', 'Thriller']",R,,"{'domestic_gross': 29491, 'worldwide_gross': 86741}",1 hr 39 min
3379,Recorder: The Marion Stokes Project,"Nov 15, 2019",['Documentary'],,,"{'domestic_gross': 55632, 'worldwide_gross': 55632}",1 hr 27 min
3380,Batman & Robin,"May 14, 2019","['Action', 'Sci-Fi']",PG-13,"$125,000,000","{'domestic_gross': 28597, 'worldwide_gross': 28793}",2 hr 5 min
3381,In the Aisles,"Jun 14, 2019",['Drama'],,,"{'domestic_gross': 28394, 'worldwide_gross': 694586}",2 hr 5 min
3382,Hotel by the River,"Feb 15, 2019",['Drama'],,,"{'domestic_gross': 28354, 'worldwide_gross': 101879}",1 hr 36 min
3383,The Wind,"Apr 5, 2019","['Horror', 'Western']",R,,"{'domestic_gross': 28252, 'worldwide_gross': 130974}",1 hr 26 min
3384,The Load,"Aug 30, 2019",['Drama'],,,"{'domestic_gross': 28410, 'worldwide_gross': 28410}",1 hr 38 min
3385,El Norte,"Sep 15, 2019",['Drama'],,,"{'domestic_gross': 27920, 'worldwide_gross': 27920}",2 hr 21 min
3386,Kind Hearts and Coronets,"Nov 27, 2019","['Comedy', 'Crime']",,,"{'domestic_gross': 35948, 'worldwide_gross': 80795}",1 hr 46 min
3387,"Leaving Home, Coming Home: A Portrait of Robert Frank","May 29, 2019",['Documentary'],,,"{'domestic_gross': 27073, 'worldwide_gross': 27073}",1 hr 25 min
3388,The Day Shall Come,"Sep 27, 2019","['Comedy', 'Crime']",,,"{'domestic_gross': 26972, 'worldwide_gross': 543993}",1 hr 27 min
3389,Memory: The Origins of Alien,"Oct 4, 2019","['Documentary', 'Horror', 'Sci-Fi']",,,"{'domestic_gross': 31378, 'worldwide_gross': 37272}",1 hr 35 min
3390,Wrestle,"Feb 22, 2019","['Documentary', 'Sport']",,,"{'domestic_gross': 26597, 'worldwide_gross': 26597}",1 hr 36 min
3391,Donnybrook,"Feb 15, 2019","['Drama', 'Thriller']",R,,"{'domestic_gross': 26284, 'worldwide_gross': 26284}",1 hr 41 min
3392,Neither Wolf Nor Dog,"Jan 20, 2017",['Drama'],,,"{'domestic_gross': 589289, 'worldwide_gross': 589289}",1 hr 50 min
3393,Asako I & II,"May 17, 2019","['Drama', 'Romance']",,,"{'domestic_gross': 25559, 'worldwide_gross': 627102}",1 hr 59 min
3394,Return of the Hero,"Aug 30, 2018","['Comedy', 'History']",,,"{'domestic_gross': 37108, 'worldwide_gross': 7362730}",1 hr 30 min
3395,Invisible Life,"Dec 20, 2019",['Drama'],R,,"{'domestic_gross': 146535, 'worldwide_gross': 1747849}",2 hr 19 min
3396,Chasing Einstein,"Sep 13, 2019",['Documentary'],,,"{'domestic_gross': 24057, 'worldwide_gross': 24057}",1 hr 22 min
3397,Vox Lux,"Dec 7, 2018","['Drama', 'Music']",R,,"{'domestic_gross': 727119, 'worldwide_gross': 1439539}",1 hr 54 min
3398,Piranhas,"Aug 2, 2019","['Crime', 'Drama']",,,"{'domestic_gross': 23494, 'worldwide_gross': 2298525}",1 hr 51 min
3399,Wildlife,"Oct 19, 2018",['Drama'],PG-13,,"{'domestic_gross': 1050616, 'worldwide_gross': 3321367}",1 hr 45 min
3400,Celebration,"Oct 2, 2019",['Documentary'],,,"{'domestic_gross': 22557, 'worldwide_gross': 44898}",1 hr 14 min
3401,Night School,"Sep 28, 2018",['Comedy'],PG-13,"$29,000,000","{'domestic_gross': 77339130, 'worldwide_gross': 103105878}",1 hr 51 min
3402,Hyenas,"Apr 19, 2019","['Comedy', 'Drama']",,,"{'domestic_gross': 24672, 'worldwide_gross': 24672}",1 hr 50 min
3403,Light from Light,"Nov 1, 2019",['Drama'],,,"{'domestic_gross': 24808, 'worldwide_gross': 24808}",1 hr 22 min
3404,Island of Lemurs: Madagascar,"Apr 4, 2014","['Adventure', 'Biography', 'Documentary', 'Family', 'Short']",,,"{'domestic_gross': 11272213, 'worldwide_gross': 14066534}",39 min
3405,Jane and Emma,"Oct 12, 2018",['Drama'],PG,,"{'domestic_gross': 380030, 'worldwide_gross': 380030}",1 hr 30 min
3406,Wicked Witches,"Aug 9, 2019",['Horror'],,,"{'domestic_gross': 21600, 'worldwide_gross': 21600}",1 hr 19 min
3407,The Hole in the Ground,"Mar 1, 2019","['Drama', 'Horror', 'Mystery']",R,,"{'domestic_gross': 21072, 'worldwide_gross': 3373474}",1 hr 30 min
3408,Redoubt,"Nov 1, 2019",['Drama'],,,"{'domestic_gross': 33155, 'worldwide_gross': 33155}",2 hr 14 min
3409,The Gospel of Eureka,"Feb 8, 2019","['Documentary', 'Music']",,,"{'domestic_gross': 20039, 'worldwide_gross': 20039}",1 hr 15 min
3410,The All Americans,"Nov 8, 2019",['Adult'],,,"{'domestic_gross': 20324, 'worldwide_gross': 20324}",
3411,Light of My Life,"Aug 9, 2019","['Drama', 'Sci-Fi', 'Thriller']",R,,"{'domestic_gross': 20056, 'worldwide_gross': 573790}",1 hr 59 min
3412,General Magic,"May 10, 2019",['Documentary'],,,"{'domestic_gross': 20046, 'worldwide_gross': 20046}",1 hr 33 min
3413,The Sound of Silence,"Sep 13, 2019",['Drama'],,,"{'domestic_gross': 20013, 'worldwide_gross': 21994}",1 hr 25 min
3414,Prassthanam,"Sep 20, 2019","['Action', 'Drama']",,,"{'domestic_gross': 19984, 'worldwide_gross': 97204}",2 hr 21 min
3415,The Perfect Race,"Oct 14, 2019",['Drama'],,,"{'domestic_gross': 29644, 'worldwide_gross': 29644}",
3416,Armstrong,"Jul 12, 2019","['Biography', 'Documentary']",,,"{'domestic_gross': 19740, 'worldwide_gross': 80169}",1 hr 40 min
3417,Girls of the Sun,"Apr 12, 2019","['Drama', 'War']",,,"{'domestic_gross': 19712, 'worldwide_gross': 168771}",1 hr 55 min
3418,Out of Blue,"Mar 22, 2019","['Crime', 'Drama', 'Mystery']",,,"{'domestic_gross': 18779, 'worldwide_gross': 242847}",1 hr 49 min
3419,Black Mother,"Mar 9, 2019",['Documentary'],,,"{'domestic_gross': 18762, 'worldwide_gross': 25919}",1 hr 17 min
3420,Before Stonewall,"Jun 21, 2019","['Documentary', 'History']",,,"{'domestic_gross': 18724, 'worldwide_gross': 18724}",1 hr 27 min
3421,The Return of Martin Guerre,"Jul 5, 2019","['Biography', 'Crime', 'Drama', 'History', 'Mystery', 'Romance']",,,"{'domestic_gross': 18603, 'worldwide_gross': 18603}",2 hr 2 min
3422,Midnight Diner,"Sep 20, 2019",['Drama'],,,"{'domestic_gross': 18555, 'worldwide_gross': 3412771}",1 hr 43 min
3423,"Phoenix, Oregon","May 2, 2019",['Comedy'],R,,"{'domestic_gross': 18356, 'worldwide_gross': 18356}",1 hr 48 min
3424,The Cranes Are Flying,"Jul 12, 2019","['Drama', 'Romance', 'War']",,,"{'domestic_gross': 17923, 'worldwide_gross': 17923}",1 hr 35 min
3425,The House That Jack Built,"Dec 14, 2018","['Crime', 'Drama', 'Horror']",R,,"{'domestic_gross': 87993, 'worldwide_gross': 2268962}",2 hr 32 min
3426,Citizen K,"Nov 22, 2019",['Documentary'],,,"{'domestic_gross': 120411, 'worldwide_gross': 145941}",2 hr 6 min
3427,Ode to Joy,"Aug 9, 2019",['Comedy'],R,,"{'domestic_gross': 17303, 'worldwide_gross': 22594}",1 hr 37 min
3428,Scandalous: The True Story of the National Enquirer,"Nov 15, 2019",['Documentary'],,,"{'domestic_gross': 18759, 'worldwide_gross': 18759}",1 hr 37 min
3429,Joseph Pulitzer: Voice of the People,"Mar 1, 2019",['Documentary'],,,"{'domestic_gross': 16970, 'worldwide_gross': 16970}",1 hr 24 min
3430,Ballon,"Sep 6, 2019","['Drama', 'Family', 'History', 'Thriller']",,,"{'domestic_gross': 34222, 'worldwide_gross': 11799591}",2 hr 5 min
3431,Too Late to Die Young,"May 31, 2019",['Drama'],,,"{'domestic_gross': 16591, 'worldwide_gross': 24487}",1 hr 50 min
3432,Tremors,"Nov 29, 2019",['Drama'],,,"{'domestic_gross': 23911, 'worldwide_gross': 121813}",1 hr 47 min
3433,Chained for Life,"Sep 13, 2019",['Drama'],,,"{'domestic_gross': 17431, 'worldwide_gross': 17431}",1 hr 31 min
3434,Three Peaks,"Jun 28, 2019",['Drama'],,,"{'domestic_gross': 16216, 'worldwide_gross': 23069}",1 hr 34 min
3435,Virginia Minnesota,"Mar 1, 2019","['Comedy', 'Drama']",,,"{'domestic_gross': 16118, 'worldwide_gross': 16118}",1 hr 38 min
3436,Piercing,"Feb 1, 2019","['Horror', 'Mystery', 'Thriller']",R,,"{'domestic_gross': 15856, 'worldwide_gross': 149211}",1 hr 21 min
3437,Starfish,"Mar 15, 2019","['Drama', 'Sci-Fi']",,,"{'domestic_gross': 15849, 'worldwide_gross': 15849}",1 hr 39 min
3438,Little Joe,"Dec 6, 2019","['Drama', 'Horror', 'Mystery', 'Sci-Fi']",,,"{'domestic_gross': 23862, 'worldwide_gross': 196960}",1 hr 45 min
3439,To the Arctic 3D,"Apr 20, 2012",['Documentary'],G,,"{'domestic_gross': 14560838, 'worldwide_gross': 23695388}",40 min
3440,A Private War,"Nov 2, 2018","['Biography', 'Drama', 'War']",R,,"{'domestic_gross': 1633208, 'worldwide_gross': 3915207}",1 hr 50 min
3441,Airpocalypse,"Dec 21, 2018","['Action', 'Adventure', 'Comedy', 'Fantasy']",,,"{'domestic_gross': 105678, 'worldwide_gross': 18491089}",1 hr 45 min
3442,Trinity Seven The Movie 2: Heavens Library & Crimson Lord,"Mar 29, 2019","['Action', 'Animation', 'Comedy', 'Fantasy', 'Romance']",R,,"{'domestic_gross': 15712, 'worldwide_gross': 15712}",1 hr 3 min
3443,Midnight Family,"Dec 6, 2019","['Action', 'Crime', 'Documentary', 'Drama']",,,"{'domestic_gross': 42310, 'worldwide_gross': 51712}",1 hr 21 min
3444,Galapagos,"Oct 29, 1999","['Documentary', 'Short']",,,"{'domestic_gross': 18630372, 'worldwide_gross': 29349172}",39 min
3445,Funan,"Jun 7, 2019","['Animation', 'War']",,,"{'domestic_gross': 15152, 'worldwide_gross': 15152}",1 hr 24 min
3446,El Angel,"Nov 9, 2018","['Biography', 'Crime', 'Drama']",,,"{'domestic_gross': 109608, 'worldwide_gross': 5604680}",1 hr 58 min
3447,Wrinkles the Clown,"Oct 4, 2019","['Comedy', 'Documentary', 'Horror', 'Mystery']",,,"{'domestic_gross': 14938, 'worldwide_gross': 14938}",1 hr 18 min
3448,ZZ Top: That Little Ol' Band from Texas,"Aug 19, 2019","['Biography', 'Documentary', 'Music']",,,"{'domestic_gross': 14879, 'worldwide_gross': 14879}",1 hr 31 min
3449,Frank and Ava,"Dec 7, 2018","['Biography', 'Drama', 'History']",,,"{'domestic_gross': 18829, 'worldwide_gross': 18829}",1 hr 50 min
3450,Our Time,"Jun 14, 2019",['Drama'],,,"{'domestic_gross': 14777, 'worldwide_gross': 42107}",2 hr 57 min
3451,The Competition,"Feb 22, 2019",['Documentary'],,,"{'domestic_gross': 15622, 'worldwide_gross': 15622}",2 hr 1 min
3452,Boy Erased,"Nov 2, 2018","['Biography', 'Drama']",R,,"{'domestic_gross': 6788692, 'worldwide_gross': 11853081}",1 hr 55 min
3453,Combat Obscura,"Mar 15, 2019",['Documentary'],,,"{'domestic_gross': 14242, 'worldwide_gross': 14242}",1 hr 10 min
3454,Screwball,"Mar 29, 2019",['Documentary'],,,"{'domestic_gross': 13967, 'worldwide_gross': 13967}",1 hr 45 min
3455,Touch Me Not,"Jan 11, 2019",['Drama'],,,"{'domestic_gross': 13782, 'worldwide_gross': 75507}",2 hr 3 min
3456,My Son,"May 10, 2019","['Drama', 'Thriller']",,,"{'domestic_gross': 14450, 'worldwide_gross': 14450}",1 hr 24 min
3457,This One's for the Ladies,"Jun 7, 2019",['Documentary'],NC-17,,"{'domestic_gross': 13688, 'worldwide_gross': 13688}",1 hr 22 min
3458,First Man,"Oct 12, 2018","['Biography', 'Drama', 'History']",PG-13,"$59,000,000","{'domestic_gross': 44936545, 'worldwide_gross': 105697415}",2 hr 21 min
3459,The Cat Rescuers,"Jul 5, 2019",['Documentary'],,,"{'domestic_gross': 31540, 'worldwide_gross': 31540}",1 hr 27 min
3460,The House with a Clock in Its Walls,"Sep 21, 2018","['Comedy', 'Family', 'Fantasy', 'Sci-Fi']",PG,"$42,000,000","{'domestic_gross': 68549695, 'worldwide_gross': 131457147}",1 hr 45 min
3461,Rapid Response,"Sep 6, 2019",['Documentary'],PG-13,,"{'domestic_gross': 13294, 'worldwide_gross': 13294}",1 hr 39 min
3462,Hagazussa,"Apr 19, 2019","['Drama', 'Horror']",,,"{'domestic_gross': 13253, 'worldwide_gross': 21487}",1 hr 42 min
3463,The Woman Who Loves Giraffes,"Oct 4, 2019",['Documentary'],,,"{'domestic_gross': 113858, 'worldwide_gross': 113858}",2 hr 3 min
3464,Off Season,"Mar 15, 2019","['Drama', 'Thriller']",,,"{'domestic_gross': 12544, 'worldwide_gross': 12544}",1 hr 26 min
3465,The White Sheik,"Dec 25, 2019","['Comedy', 'Drama']",,,"{'domestic_gross': 50850, 'worldwide_gross': 68940}",1 hr 26 min
3466,Journey to the South Pacific,"Nov 27, 2013",['Documentary'],G,,"{'domestic_gross': 7653913, 'worldwide_gross': 14994876}",40 min
3467,Bricked,"Jan 24, 2019",['Drama'],,,"{'domestic_gross': 12201, 'worldwide_gross': 12201}",1 hr 32 min
3468,Zen for Nothing,"Mar 29, 2019",['Documentary'],,,"{'domestic_gross': 12107, 'worldwide_gross': 12107}",1 hr 40 min
3469,Imprisoned,"Sep 13, 2019","['Drama', 'Thriller']",R,,"{'domestic_gross': 12050, 'worldwide_gross': 12050}",1 hr 44 min
3470,Quartet,"May 3, 2019","['Drama', 'Romance']",,,"{'domestic_gross': 12042, 'worldwide_gross': 12042}",1 hr 41 min
3471,"Cassandro, The Exotico!","Jul 19, 2019",['Documentary'],,,"{'domestic_gross': 11897, 'worldwide_gross': 11897}",1 hr 13 min
3472,Liyana,"Oct 10, 2018","['Animation', 'Documentary']",,,"{'domestic_gross': 44045, 'worldwide_gross': 44045}",1 hr 17 min
3473,The Charmer,"Dec 5, 2018","['Drama', 'Romance', 'Thriller']",,,"{'domestic_gross': 26167, 'worldwide_gross': 106379}",1 hr 40 min
3474,The Disappearance of My Mother,"Dec 6, 2019",['Documentary'],,,"{'domestic_gross': 24951, 'worldwide_gross': 83930}",1 hr 34 min
3475,Stuffed,"Oct 16, 2019",['Documentary'],,,"{'domestic_gross': 15532, 'worldwide_gross': 15532}",1 hr 24 min
3476,Vision Portraits,"Aug 9, 2019",['Documentary'],,,"{'domestic_gross': 10771, 'worldwide_gross': 10771}",1 hr 18 min
3477,That Part Feeling - the Universe of Arvo Part,"Jun 3, 2019",['Documentary'],,,"{'domestic_gross': 8812, 'worldwide_gross': 8812}",1 hr 15 min
